source,target,edge_type,shell,creation_date
C0130,P0207,SH,True,2012-05-14
C0131,P0126,SH,False,2012-05-16
C0131,P0101,SH,False,2012-05-16
C0131,P0101,COM,False,2012-05-16
C0132,P0174,COM,True,2012-05-16
C0132,P0174,SH,True,2012-05-16
C0131,P0126,ADM,False,2012-05-16
C0132,P0262,SH,True,2012-05-16
C0132,P0262,ADM,True,2012-05-16
C0133,P0205,ADM,True,2012-05-24
C0133,P0205,SH,True,2012-05-24
C0133,P0169,COM,True,2012-05-24
C0133,P0169,SH,True,2012-05-24
C0134,P0299,SH,False,2012-05-25
C0135,P0229,ADM,False,2012-05-25
C0135,P0229,SH,False,2012-05-25
C0134,P0066,COM,False,2012-05-25
C0134,P0066,SH,False,2012-05-25
C0137,P0187,SH,False,2012-05-25
C0135,P0255,SH,False,2012-05-25
C0134,P0299,ADM,False,2012-05-25
C0135,P0255,COM,False,2012-05-25
C0137,P0187,COM,False,2012-05-25
C0136,P0029,SH,False,2012-05-25
C0135,P0175,LR,False,2012-05-25
C0136,P0006,ADM,False,2012-05-25
C0135,P0175,ADM,False,2012-05-25
C0137,P0002,ADM,False,2012-05-25
C0136,P0029,COM,False,2012-05-25
C0137,P0002,SH,False,2012-05-25
C0136,P0006,SH,False,2012-05-25
C0138,P0176,SH,False,2012-05-29
C0138,P0098,SH,False,2012-05-29
C0138,P0098,COM,False,2012-05-29
C0138,P0176,ADM,False,2012-05-29
C0140,P0002,SH,False,2012-05-30
C0140,P0067,SH,False,2012-05-30
C0140,P0067,ADM,False,2012-05-30
C0139,P0158,COM,False,2012-05-30
C0140,P0242,COM,False,2012-05-30
C0139,P0158,SH,False,2012-05-30
C0139,P0020,SH,False,2012-05-30
C0139,P0020,ADM,False,2012-05-30
C0141,P0110,SH,False,2012-05-31
C0141,P0110,COM,False,2012-05-31
C0141,P0114,ADM,False,2012-05-31
C0141,P0114,SH,False,2012-05-31
C0142,P0181,SH,False,2012-06-01
C0142,P0181,ADM,False,2012-06-01
C0142,P0220,COM,False,2012-06-01
C0142,P0220,SH,False,2012-06-01
C0143,P0149,ADM,False,2012-06-06
C0143,P0054,LR,False,2012-06-06
C0143,P0149,SH,False,2012-06-06
C0143,P0110,SH,False,2012-06-06
C0143,P0222,SH,False,2012-06-06
C0143,P0221,SH,False,2012-06-06
C0143,P0098,SH,False,2012-06-06
C0144,P0082,ADM,False,2012-06-08
C0144,P0267,SH,False,2012-06-08
C0144,P0163,LR,False,2012-06-08
C0144,P0082,SH,False,2012-06-08
C0145,P0135,COM,True,2012-06-08
C0145,P0298,SH,True,2012-06-08
C0145,P0298,ADM,True,2012-06-08
C0144,P0267,COM,False,2012-06-08
C0145,P0135,SH,True,2012-06-08
C0146,P0046,SH,False,2012-06-12
C0146,P0088,SH,False,2012-06-12
C0146,P0088,ADM,False,2012-06-12
C0146,P0046,COM,False,2012-06-12
C0148,P0063,SH,False,2012-06-13
C0148,P0063,COM,False,2012-06-13
C0147,P0238,LR,False,2012-06-13
C0147,P0082,ADM,False,2012-06-13
C0148,P0046,SH,False,2012-06-13
C0147,P0082,SH,False,2012-06-13
C0148,P0046,ADM,False,2012-06-13
C0147,P0098,COM,False,2012-06-13
C0147,P0098,SH,False,2012-06-13
C0150,P0183,COM,False,2012-06-14
C0149,P0093,ADM,False,2012-06-14
C0150,P0110,SH,False,2012-06-14
C0149,P0093,SH,False,2012-06-14
C0150,P0110,ADM,False,2012-06-14
C0149,P0158,COM,False,2012-06-14
C0150,P0202,LR,False,2012-06-14
C0149,P0158,SH,False,2012-06-14
C0150,P0183,SH,False,2012-06-14
C0152,P0271,COM,False,2012-06-15
C0153,P0275,SH,False,2012-06-15
C0151,P0167,SH,True,2012-06-15
C0152,P0271,SH,False,2012-06-15
C0152,P0088,SH,False,2012-06-15
C0153,P0298,SH,False,2012-06-15
C0152,P0088,ADM,False,2012-06-15
C0153,P0276,SH,False,2012-06-15
C0153,P0063,ADM,False,2012-06-15
C0153,P0063,LR,False,2012-06-15
C0153,P0063,SH,False,2012-06-15
C0151,P0298,ADM,True,2012-06-15
C0151,P0298,SH,True,2012-06-15
C0153,P0275,COM,False,2012-06-15
C0153,P0167,SH,False,2012-06-15
C0154,P0085,SH,False,2012-06-16
C0154,P0020,SH,False,2012-06-16
C0154,P0114,SH,False,2012-06-16
C0154,P0271,SH,False,2012-06-16
C0154,P0271,ADM,False,2012-06-16
C0154,P0111,SH,False,2012-06-16
C0156,P0047,SH,False,2012-06-20
C0156,P0047,COM,False,2012-06-20
C0156,P0222,SH,False,2012-06-20
C0156,P0222,ADM,False,2012-06-20
C0155,P0055,SH,False,2012-06-20
C0157,P0008,COM,False,2012-06-20
C0155,P0055,COM,False,2012-06-20
C0157,P0135,SH,False,2012-06-20
C0155,P0145,SH,False,2012-06-20
C0157,P0008,SH,False,2012-06-20
C0157,P0135,ADM,False,2012-06-20
C0155,P0145,ADM,False,2012-06-20
C0161,P0179,SH,False,2012-06-21
C0162,P0179,SH,True,2012-06-21
C0158,P0179,ADM,False,2012-06-21
C0158,P0179,SH,False,2012-06-21
C0161,P0179,ADM,False,2012-06-21
C0158,P0066,COM,False,2012-06-21
C0162,P0179,ADM,True,2012-06-21
C0159,P0164,SH,False,2012-06-21
C0162,P0204,SH,True,2012-06-21
C0160,P0050,LR,False,2012-06-21
C0161,P0093,COM,False,2012-06-21
C0161,P0093,SH,False,2012-06-21
C0162,P0176,SH,True,2012-06-21
C0160,P0235,COM,False,2012-06-21
C0159,P0164,ADM,False,2012-06-21
C0162,P0129,LR,True,2012-06-21
C0159,P0222,COM,False,2012-06-21
C0162,P0066,SH,True,2012-06-21
C0158,P0066,SH,False,2012-06-21
C0160,P0255,LR,False,2012-06-21
C0159,P0222,SH,False,2012-06-21
C0160,P0183,SH,False,2012-06-21
C0162,P0204,COM,True,2012-06-21
C0160,P0183,ADM,False,2012-06-21
C0162,P0099,SH,True,2012-06-21
C0160,P0235,SH,False,2012-06-21
C0166,P0164,COM,False,2012-06-22
C0165,P0149,ADM,True,2012-06-22
C0169,P0275,ADM,False,2012-06-22
C0168,P0205,SH,False,2012-06-22
C0169,P0275,SH,False,2012-06-22
C0166,P0008,SH,False,2012-06-22
C0166,P0008,ADM,False,2012-06-22
C0165,P0169,SH,True,2012-06-22
C0166,P0164,SH,False,2012-06-22
C0168,P0205,COM,False,2012-06-22
C0167,P0284,SH,False,2012-06-22
C0167,P0118,SH,False,2012-06-22
C0163,P0205,ADM,False,2012-06-22
C0168,P0082,SH,False,2012-06-22
C0164,P0117,COM,False,2012-06-22
C0164,P0117,SH,False,2012-06-22
C0164,P0298,ADM,False,2012-06-22
C0169,P0241,COM,False,2012-06-22
C0169,P0241,SH,False,2012-06-22
C0168,P0082,ADM,False,2012-06-22
C0163,P0205,SH,False,2012-06-22
C0164,P0047,ADM,False,2012-06-22
C0165,P0048,SH,True,2012-06-22
C0163,P0235,COM,False,2012-06-22
C0163,P0235,SH,False,2012-06-22
C0164,P0047,SH,False,2012-06-22
C0164,P0298,LR,False,2012-06-22
C0165,P0048,COM,True,2012-06-22
C0170,P0204,SH,False,2012-06-23
C0170,P0048,SH,False,2012-06-23
C0170,P0117,ADM,False,2012-06-23
C0170,P0178,SH,False,2012-06-23
C0170,P0117,SH,False,2012-06-23
C0170,P0267,COM,False,2012-06-23
C0170,P0267,SH,False,2012-06-23
C0173,P0236,SH,True,2012-06-26
C0173,P0178,LR,True,2012-06-26
C0173,P0236,ADM,True,2012-06-26
C0171,P0151,ADM,False,2012-06-26
C0171,P0238,LR,False,2012-06-26
C0171,P0151,SH,False,2012-06-26
C0173,P0167,COM,True,2012-06-26
C0173,P0178,SH,True,2012-06-26
C0171,P0136,LR,False,2012-06-26
C0171,P0271,SH,False,2012-06-26
C0172,P0276,ADM,False,2012-06-26
C0172,P0276,SH,False,2012-06-26
C0172,P0241,SH,False,2012-06-26
C0172,P0241,COM,False,2012-06-26
C0171,P0271,COM,False,2012-06-26
C0174,P0093,ADM,False,2012-06-28
C0174,P0135,COM,False,2012-06-28
C0174,P0135,SH,False,2012-06-28
C0174,P0093,SH,False,2012-06-28
C0175,P0178,COM,False,2012-06-28
C0175,P0178,SH,False,2012-06-28
C0175,P0137,ADM,False,2012-06-28
C0175,P0137,SH,False,2012-06-28
C0178,P0053,COM,False,2012-07-02
C0176,P0164,COM,False,2012-07-02
C0176,P0164,SH,False,2012-07-02
C0178,P0087,LR,False,2012-07-02
C0178,P0275,SH,False,2012-07-02
C0177,P0013,COM,True,2012-07-02
C0178,P0262,SH,False,2012-07-02
C0178,P0262,ADM,False,2012-07-02
C0178,P0275,COM,False,2012-07-02
C0177,P0176,ADM,True,2012-07-02
C0177,P0013,SH,True,2012-07-02
C0176,P0178,SH,False,2012-07-02
C0177,P0176,SH,True,2012-07-02
C0179,P0301,SH,True,2012-07-11
C0179,P0304,ADM,True,2012-07-11
C0179,P0301,COM,True,2012-07-11
C0179,P0304,SH,True,2012-07-11
C0180,P0211,ADM,False,2012-07-16
C0182,P0137,SH,False,2012-07-16
C0180,P0045,LR,False,2012-07-16
C0182,P0137,ADM,False,2012-07-16
C0181,P0055,COM,False,2012-07-16
C0180,P0220,SH,False,2012-07-16
C0180,P0220,COM,False,2012-07-16
C0180,P0161,COM,False,2012-07-16
C0180,P0211,SH,False,2012-07-16
C0181,P0063,ADM,False,2012-07-16
C0182,P0088,COM,False,2012-07-16
C0182,P0088,SH,False,2012-07-16
C0181,P0063,SH,False,2012-07-16
C0180,P0045,ADM,False,2012-07-16
C0181,P0055,SH,False,2012-07-16
C0183,P0099,ADM,False,2012-07-18
C0185,P0099,ADM,False,2012-07-18
C0183,P0099,SH,False,2012-07-18
C0186,P0167,SH,True,2012-07-18
C0186,P0136,LR,True,2012-07-18
C0186,P0277,LR,True,2012-07-18
C0184,P0267,COM,False,2012-07-18
C0184,P0267,SH,False,2012-07-18
C0185,P0099,SH,False,2012-07-18
C0186,P0167,ADM,True,2012-07-18
C0186,P0266,SH,True,2012-07-18
C0183,P0110,SH,False,2012-07-18
C0183,P0110,COM,False,2012-07-18
C0184,P0033,LR,False,2012-07-18
C0184,P0304,SH,False,2012-07-18
C0184,P0304,ADM,False,2012-07-18
C0185,P0260,SH,False,2012-07-18
C0185,P0260,COM,False,2012-07-18
C0186,P0266,COM,True,2012-07-18
C0187,P0241,ADM,True,2012-07-20
C0187,P0241,SH,True,2012-07-20
C0187,P0055,SH,True,2012-07-20
C0187,P0055,COM,True,2012-07-20
C0188,P0299,COM,False,2012-07-27
C0188,P0299,SH,False,2012-07-27
C0188,P0158,SH,False,2012-07-27
C0188,P0158,ADM,False,2012-07-27
C0189,P0169,SH,False,2012-07-31
C0189,P0169,ADM,False,2012-07-31
C0189,P0183,COM,False,2012-07-31
C0189,P0183,SH,False,2012-07-31
C0192,P0224,SH,False,2012-08-01
C0192,P0182,ADM,False,2012-08-01
C0192,P0182,SH,False,2012-08-01
C0192,P0224,COM,False,2012-08-01
C0190,P0209,SH,False,2012-08-01
C0190,P0172,SH,False,2012-08-01
C0191,P0301,SH,False,2012-08-01
C0191,P0301,ADM,False,2012-08-01
C0191,P0158,COM,False,2012-08-01
C0191,P0158,SH,False,2012-08-01
C0194,P0209,SH,True,2012-08-02
C0194,P0209,COM,True,2012-08-02
C0193,P0299,SH,False,2012-08-02
C0194,P0015,ADM,True,2012-08-02
C0194,P0015,SH,True,2012-08-02
C0193,P0299,COM,False,2012-08-02
C0193,P0167,SH,False,2012-08-02
C0193,P0167,ADM,False,2012-08-02
C0195,P0167,SH,True,2012-08-07
C0195,P0255,SH,True,2012-08-07
C0195,P0167,ADM,True,2012-08-07
C0196,P0276,ADM,False,2012-08-22
C0196,P0276,SH,False,2012-08-22
C0196,P0301,SH,False,2012-08-22
C0198,P0158,COM,False,2012-09-03
C0198,P0158,SH,False,2012-09-03
C0197,P0013,COM,False,2012-09-03
C0198,P0301,SH,False,2012-09-03
C0197,P0024,ADM,False,2012-09-03
C0197,P0095,SH,False,2012-09-03
C0197,P0205,SH,False,2012-09-03
C0198,P0301,ADM,False,2012-09-03
C0197,P0160,LR,False,2012-09-03
C0199,P0301,COM,False,2012-09-11
C0199,P0301,SH,False,2012-09-11
C0199,P0158,ADM,False,2012-09-11
C0199,P0158,SH,False,2012-09-11
C0200,P0161,SH,False,2012-10-16
C0200,P0045,SH,False,2012-10-16
C0200,P0045,COM,False,2012-10-16
C0200,P0161,ADM,False,2012-10-16
C0201,P0299,ADM,False,2012-10-19
C0201,P0015,SH,False,2012-10-19
C0201,P0015,COM,False,2012-10-19
C0201,P0299,SH,False,2012-10-19
C0202,P0207,SH,True,2012-10-22
C0203,P0099,ADM,False,2012-10-22
C0202,P0182,SH,True,2012-10-22
C0204,P0176,SH,True,2012-10-22
C0203,P0064,COM,False,2012-10-22
C0203,P0064,SH,False,2012-10-22
C0203,P0099,SH,False,2012-10-22
C0205,P0298,ADM,False,2012-10-22
C0205,P0298,SH,False,2012-10-22
C0202,P0207,ADM,True,2012-10-22
C0205,P0093,SH,False,2012-10-22
C0204,P0262,ADM,True,2012-10-22
C0204,P0262,SH,True,2012-10-22
C0206,P0137,SH,True,2012-10-23
C0206,P0220,SH,True,2012-10-23
C0206,P0137,ADM,True,2012-10-23
C0208,P0167,ADM,False,2012-10-23
C0208,P0167,SH,False,2012-10-23
C0207,P0088,ADM,True,2012-10-23
C0207,P0088,SH,True,2012-10-23
C0208,P0118,SH,False,2012-10-23
C0207,P0118,COM,True,2012-10-23
C0207,P0118,SH,True,2012-10-23
C0210,P0137,COM,True,2012-11-02
C0210,P0137,SH,True,2012-11-02
C0209,P0298,SH,True,2012-11-02
C0210,P0207,ADM,True,2012-11-02
C0209,P0064,SH,True,2012-11-02
C0209,P0064,ADM,True,2012-11-02
C0210,P0207,SH,True,2012-11-02
C0214,P0262,SH,True,2012-11-08
C0213,P0263,SH,False,2012-11-08
C0213,P0263,COM,False,2012-11-08
C0214,P0262,ADM,True,2012-11-08
C0214,P0118,SH,True,2012-11-08
C0211,P0009,SH,True,2012-11-08
C0212,P0255,SH,False,2012-11-08
C0212,P0093,COM,False,2012-11-08
C0213,P0220,ADM,False,2012-11-08
C0211,P0137,SH,True,2012-11-08
C0212,P0093,SH,False,2012-11-08
C0213,P0220,SH,False,2012-11-08
C0211,P0137,ADM,True,2012-11-08
C0211,P0220,COM,True,2012-11-08
C0211,P0220,SH,True,2012-11-08
C0214,P0118,COM,True,2012-11-08
C0212,P0255,ADM,False,2012-11-08
C0215,P0084,LR,True,2012-12-06
C0215,P0133,LR,True,2012-12-06
C0215,P0021,LR,True,2012-12-06
C0215,P0054,LR,True,2012-12-06
C0215,P0174,SH,True,2012-12-06
C0215,P0126,ADM,True,2012-12-06
C0215,P0014,LR,True,2012-12-06
C0215,P0247,LR,True,2012-12-06
C0215,P0264,LR,True,2012-12-06
C0215,P0216,LR,True,2012-12-06
C0215,P0126,SH,True,2012-12-06
C0215,P0218,LR,True,2012-12-06
C0215,P0139,LR,True,2012-12-06
C0215,P0212,LR,True,2012-12-06
C0215,P0094,LR,True,2012-12-06
C0215,P0291,LR,True,2012-12-06
C0215,P0171,LR,True,2012-12-06
C0216,P0054,LR,False,2012-12-13
C0216,P0099,COM,False,2012-12-13
C0216,P0179,ADM,False,2012-12-13
C0216,P0020,COM,False,2012-12-13
C0216,P0111,COM,False,2012-12-13
C0216,P0271,ADM,False,2012-12-13
C0216,P0066,ADM,False,2012-12-13
C0217,P0267,COM,False,2012-12-27
C0217,P0178,COM,False,2012-12-27
C0217,P0063,ADM,False,2012-12-27
C0217,P0298,ADM,False,2012-12-27
C0217,P0117,ADM,False,2012-12-27
C0217,P0020,COM,False,2012-12-27
C0218,P0098,SH,False,2013-02-13
C0218,P0032,LR,False,2013-02-13
C0218,P0098,ADM,False,2013-02-13
C0218,P0129,LR,False,2013-02-13
C0218,P0128,LR,False,2013-02-13
C0218,P0054,LR,False,2013-02-13
C0218,P0099,SH,False,2013-02-13
C0219,P0046,SH,False,2013-02-15
C0220,P0046,SH,False,2013-02-15
C0220,P0046,ADM,False,2013-02-15
C0219,P0129,LR,False,2013-02-15
C0220,P0079,LR,False,2013-02-15
C0220,P0158,COM,False,2013-02-15
C0219,P0261,LR,False,2013-02-15
C0219,P0167,SH,False,2013-02-15
C0220,P0158,SH,False,2013-02-15
C0219,P0046,ADM,False,2013-02-15
C0221,P0110,SH,True,2013-02-18
C0221,P0098,SH,True,2013-02-18
C0221,P0168,LR,True,2013-02-18
C0221,P0261,LR,True,2013-02-18
C0221,P0098,ADM,True,2013-02-18
C0223,P0006,ADM,False,2013-02-21
C0223,P0006,SH,False,2013-02-21
C0222,P0006,ADM,False,2013-02-21
C0222,P0006,SH,False,2013-02-21
C0223,P0093,SH,False,2013-02-21
C0222,P0089,LR,False,2013-02-21
C0222,P0235,LR,False,2013-02-21
C0223,P0093,COM,False,2013-02-21
C0223,P0124,LR,False,2013-02-21
C0222,P0063,COM,False,2013-02-21
C0222,P0063,SH,False,2013-02-21
C0223,P0079,LR,False,2013-02-21
C0224,P0241,SH,True,2013-02-26
C0224,P0169,SH,True,2013-02-26
C0224,P0298,SH,True,2013-02-26
C0224,P0301,SH,True,2013-02-26
C0224,P0301,LR,True,2013-02-26
C0224,P0241,LR,True,2013-02-26
C0224,P0016,SH,True,2013-02-26
C0226,P0118,ADM,True,2013-03-02
C0225,P0118,ADM,False,2013-03-02
C0225,P0025,LR,False,2013-03-02
C0225,P0124,LR,False,2013-03-02
C0226,P0094,LR,True,2013-03-02
C0225,P0118,SH,False,2013-03-02
C0225,P0165,LR,False,2013-03-02
C0226,P0118,SH,True,2013-03-02
C0225,P0135,COM,False,2013-03-02
C0225,P0135,SH,False,2013-03-02
C0226,P0138,SH,True,2013-03-02
C0225,P0002,SH,False,2013-03-02
C0226,P0003,LR,True,2013-03-02
C0227,P0032,ADM,False,2013-03-06
C0227,P0284,ADM,False,2013-03-06
C0227,P0284,SH,False,2013-03-06
C0227,P0169,SH,False,2013-03-06
C0227,P0169,COM,False,2013-03-06
C0227,P0129,ADM,False,2013-03-06
C0228,P0284,SH,True,2013-03-08
C0228,P0298,ADM,True,2013-03-08
C0228,P0298,SH,True,2013-03-08
C0228,P0032,LR,True,2013-03-08
C0228,P0129,LR,True,2013-03-08
C0229,P0299,LR,False,2013-03-13
C0229,P0179,SH,False,2013-03-13
C0229,P0299,SH,False,2013-03-13
C0229,P0179,ADM,False,2013-03-13
C0229,P0165,LR,False,2013-03-13
C0229,P0124,LR,False,2013-03-13
C0229,P0299,COM,False,2013-03-13
C0230,P0235,SH,False,2013-03-15
C0230,P0235,COM,False,2013-03-15
C0231,P0241,SH,False,2013-03-15
C0230,P0211,SH,False,2013-03-15
C0231,P0211,SH,False,2013-03-15
C0231,P0211,ADM,False,2013-03-15
C0230,P0094,LR,False,2013-03-15
C0230,P0089,LR,False,2013-03-15
C0230,P0211,ADM,False,2013-03-15
C0232,P0124,LR,False,2013-03-19
C0233,P0099,ADM,False,2013-03-19
C0233,P0099,SH,False,2013-03-19
C0233,P0235,LR,False,2013-03-19
C0233,P0089,LR,False,2013-03-19
C0232,P0099,ADM,False,2013-03-19
C0232,P0137,COM,False,2013-03-19
C0232,P0137,SH,False,2013-03-19
C0232,P0099,SH,False,2013-03-19
C0233,P0098,SH,False,2013-03-19
C0233,P0098,COM,False,2013-03-19
C0232,P0079,LR,False,2013-03-19
C0237,P0178,ADM,True,2013-03-21
C0237,P0129,LR,True,2013-03-21
C0234,P0301,SH,True,2013-03-21
C0237,P0299,LR,True,2013-03-21
C0237,P0299,SH,True,2013-03-21
C0234,P0301,COM,True,2013-03-21
C0236,P0135,SH,False,2013-03-21
C0237,P0299,COM,True,2013-03-21
C0235,P0135,SH,True,2013-03-21
C0236,P0110,ADM,False,2013-03-21
C0234,P0003,LR,True,2013-03-21
C0236,P0110,SH,False,2013-03-21
C0235,P0118,ADM,True,2013-03-21
C0235,P0118,SH,True,2013-03-21
C0234,P0178,ADM,True,2013-03-21
C0234,P0178,SH,True,2013-03-21
C0237,P0261,LR,True,2013-03-21
C0234,P0094,LR,True,2013-03-21
C0237,P0178,SH,True,2013-03-21
C0239,P0137,COM,False,2013-04-01
C0238,P0093,COM,True,2013-04-01
C0238,P0093,SH,True,2013-04-01
C0238,P0168,LR,True,2013-04-01
C0239,P0137,LR,False,2013-04-01
C0239,P0137,SH,False,2013-04-01
C0238,P0241,LR,True,2013-04-01
C0238,P0063,ADM,True,2013-04-01
C0239,P0063,ADM,False,2013-04-01
C0239,P0261,LR,False,2013-04-01
C0239,P0063,SH,False,2013-04-01
C0238,P0261,LR,True,2013-04-01
C0238,P0063,SH,True,2013-04-01
C0241,P0183,COM,True,2013-05-03
C0241,P0183,SH,True,2013-05-03
C0241,P0182,SH,True,2013-05-03
C0241,P0182,ADM,True,2013-05-03
C0240,P0182,SH,False,2013-05-03
C0240,P0182,ADM,False,2013-05-03
C0241,P0089,LR,True,2013-05-03
C0240,P0205,SH,False,2013-05-03
C0240,P0205,COM,False,2013-05-03
C0240,P0124,LR,False,2013-05-03
C0241,P0124,LR,True,2013-05-03
C0242,P0299,COM,True,2013-05-17
C0242,P0299,LR,True,2013-05-17
C0242,P0299,SH,True,2013-05-17
C0242,P0047,ADM,True,2013-05-17
C0242,P0047,SH,True,2013-05-17
C0243,P0067,SH,True,2013-05-20
C0243,P0067,ADM,True,2013-05-20
C0243,P0099,SH,True,2013-05-20
C0243,P0099,COM,True,2013-05-20
C0244,P0063,SH,False,2013-05-29
C0244,P0058,SH,False,2013-05-29
C0244,P0058,ADM,False,2013-05-29
C0245,P0018,ADM,True,2013-05-29
C0245,P0034,SH,True,2013-05-29
C0245,P0034,COM,True,2013-05-29
C0245,P0018,SH,True,2013-05-29
C0246,P0235,LR,True,2013-07-26
C0247,P0082,SH,False,2013-07-26
C0246,P0082,COM,True,2013-07-26
C0247,P0235,LR,False,2013-07-26
C0246,P0066,SH,True,2013-07-26
C0247,P0082,LR,False,2013-07-26
C0246,P0066,ADM,True,2013-07-26
C0247,P0298,ADM,False,2013-07-26
C0247,P0298,SH,False,2013-07-26
C0247,P0082,COM,False,2013-07-26
C0246,P0082,SH,True,2013-07-26
C0248,P0260,SH,False,2013-08-01
C0249,P0259,LR,False,2013-08-01
C0249,P0299,SH,False,2013-08-01
C0249,P0034,SH,False,2013-08-01
C0249,P0034,ADM,False,2013-08-01
C0248,P0034,SH,False,2013-08-01
C0248,P0034,ADM,False,2013-08-01
C0248,P0260,COM,False,2013-08-01
C0251,P0276,ADM,False,2013-08-02
C0251,P0276,SH,False,2013-08-02
C0251,P0281,COM,False,2013-08-02
C0251,P0281,SH,False,2013-08-02
C0250,P0306,SH,False,2013-08-02
C0250,P0281,SH,False,2013-08-02
C0251,P0281,LR,False,2013-08-02
C0251,P0165,LR,False,2013-08-02
C0252,P0229,COM,True,2013-08-22
C0252,P0241,SH,True,2013-08-22
C0252,P0241,ADM,True,2013-08-22
C0252,P0229,SH,True,2013-08-22
C0253,P0185,ADM,False,2013-10-25
C0253,P0185,SH,False,2013-10-25
C0253,P0227,ADM,False,2013-10-25
C0253,P0227,SH,False,2013-10-25
C0253,P0166,ADM,False,2013-10-25
C0253,P0166,SH,False,2013-10-25
C0253,P0065,COM,False,2013-10-25
C0254,P0055,SH,False,2013-11-20
C0254,P0174,ADM,False,2013-11-20
C0255,P0007,ADM,False,2013-11-20
C0254,P0007,ADM,False,2013-11-20
C0255,P0007,SH,False,2013-11-20
C0254,P0172,SH,False,2013-11-20
C0255,P0137,SH,False,2013-11-20
C0255,P0182,SH,False,2013-11-20
C0254,P0007,SH,False,2013-11-20
C0255,P0093,COM,False,2013-11-20
C0254,P0174,SH,False,2013-11-20
C0254,P0140,ADM,False,2013-11-20
C0254,P0140,SH,False,2013-11-20
C0254,P0129,LR,False,2013-11-20
C0255,P0301,SH,False,2013-11-20
C0254,P0055,ADM,False,2013-11-20
C0255,P0093,SH,False,2013-11-20
C0254,P0172,ADM,False,2013-11-20
C0256,P0222,SH,False,2013-11-22
C0256,P0182,SH,False,2013-11-22
C0256,P0248,SH,False,2013-11-22
C0256,P0098,SH,False,2013-11-22
C0256,P0098,ADM,False,2013-11-22
C0256,P0054,LR,False,2013-11-22
C0256,P0110,SH,False,2013-11-22
C0257,P0135,SH,True,2013-11-25
C0257,P0220,ADM,True,2013-11-25
C0257,P0267,SH,True,2013-11-25
C0257,P0275,SH,True,2013-11-25
C0257,P0124,LR,True,2013-11-25
C0257,P0178,SH,True,2013-11-25
C0257,P0088,SH,True,2013-11-25
C0257,P0135,ADM,True,2013-11-25
C0258,P0079,LR,False,2013-11-28
C0258,P0090,SH,False,2013-11-28
C0258,P0073,SH,False,2013-11-28
C0258,P0013,SH,False,2013-11-28
C0258,P0057,SH,False,2013-11-28
C0258,P0059,SH,False,2013-11-28
C0258,P0059,ADM,False,2013-11-28
C0260,P0137,ADM,False,2013-11-29
C0259,P0157,SH,False,2013-11-29
C0259,P0067,SH,False,2013-11-29
C0260,P0141,ADM,False,2013-11-29
C0259,P0136,SH,False,2013-11-29
C0259,P0141,SH,False,2013-11-29
C0260,P0055,COM,False,2013-11-29
C0259,P0034,COM,False,2013-11-29
C0259,P0002,SH,False,2013-11-29
C0260,P0298,ADM,False,2013-11-29
C0259,P0141,ADM,False,2013-11-29
C0260,P0301,COM,False,2013-11-29
C0260,P0007,COM,False,2013-11-29
C0261,P0101,SH,True,2013-11-30
C0262,P0179,SH,False,2013-11-30
C0262,P0013,ADM,False,2013-11-30
C0263,P0220,SH,False,2013-11-30
C0263,P0301,ADM,False,2013-11-30
C0263,P0301,SH,False,2013-11-30
C0262,P0013,SH,False,2013-11-30
C0261,P0136,SH,True,2013-11-30
C0264,P0110,SH,False,2013-12-02
C0264,P0110,ADM,False,2013-12-02
C0264,P0066,SH,False,2013-12-02
C0264,P0168,LR,False,2013-12-02
C0265,P0172,ADM,True,2013-12-03
C0265,P0229,COM,True,2013-12-03
C0265,P0229,SH,True,2013-12-03
C0265,P0172,SH,True,2013-12-03
C0265,P0270,LR,True,2013-12-03
C0266,P0051,SH,False,2013-12-04
C0266,P0051,COM,False,2013-12-04
C0266,P0136,SH,False,2013-12-04
C0266,P0136,ADM,False,2013-12-04
C0266,P0131,LR,False,2013-12-04
C0271,P0170,SH,False,2013-12-05
C0269,P0244,LR,False,2013-12-05
C0269,P0046,COM,False,2013-12-05
C0269,P0046,SH,False,2013-12-05
C0271,P0049,SH,False,2013-12-05
C0271,P0049,ADM,False,2013-12-05
C0272,P0182,ADM,True,2013-12-05
C0267,P0174,SH,True,2013-12-05
C0272,P0182,SH,True,2013-12-05
C0270,P0174,ADM,False,2013-12-05
C0270,P0174,SH,False,2013-12-05
C0268,P0073,LR,False,2013-12-05
C0270,P0084,LR,False,2013-12-05
C0268,P0295,LR,False,2013-12-05
C0272,P0284,SH,True,2013-12-05
C0268,P0109,LR,False,2013-12-05
C0268,P0225,LR,False,2013-12-05
C0267,P0006,ADM,True,2013-12-05
C0271,P0115,LR,False,2013-12-05
C0268,P0157,ADM,False,2013-12-05
C0272,P0284,COM,True,2013-12-05
C0268,P0118,COM,False,2013-12-05
C0268,P0118,SH,False,2013-12-05
C0269,P0157,SH,False,2013-12-05
C0269,P0157,ADM,False,2013-12-05
C0267,P0017,LR,True,2013-12-05
C0270,P0141,SH,False,2013-12-05
C0268,P0157,SH,False,2013-12-05
C0268,P0153,LR,False,2013-12-05
C0272,P0107,LR,True,2013-12-05
C0268,P0167,LR,False,2013-12-05
C0267,P0006,SH,True,2013-12-05
C0274,P0277,SH,True,2013-12-06
C0274,P0277,COM,True,2013-12-06
C0276,P0274,ADM,False,2013-12-06
