source,target,edge_type,shell,creation_date
C0089,P0431,LR,True,2014-11-12
C0089,P0426,LR,True,2014-11-12
C0089,P0216,LR,True,2014-11-12
C0089,P0404,LR,True,2014-11-12
C0089,P0400,LR,True,2014-11-12
C0089,P0368,LR,True,2014-11-12
C0089,P0041,LR,True,2014-11-12
C0089,P0039,LR,True,2014-11-12
C0089,P0047,LR,True,2014-11-12
C0089,P0081,LR,True,2014-11-12
C0089,P0084,LR,True,2014-11-12
C0089,P0094,LR,True,2014-11-12
C0089,P0098,LR,True,2014-11-12
C0089,P0111,LR,True,2014-11-12
C0089,P0115,LR,True,2014-11-12
C0089,P0122,LR,True,2014-11-12
C0089,P0078,LR,True,2014-11-12
C0089,P0421,LR,True,2014-11-12
C0091,P0466,LR,True,2014-12-19
C0091,P0466,SH,True,2014-12-19
C0091,P0441,SH,True,2014-12-19
C0091,P0057,COM,True,2014-12-19
C0091,P0466,ADM,True,2014-12-19
C0092,P0224,SH,True,2015-01-16
C0092,P0026,SH,True,2015-01-16
C0092,P0224,ADM,True,2015-01-16
C0092,P0224,LR,True,2015-01-16
C0092,P0310,COM,True,2015-01-16
C0093,P0372,SH,False,2015-01-17
C0094,P0174,SH,True,2015-01-17
C0094,P0191,SH,True,2015-01-17
C0094,P0506,SH,True,2015-01-17
C0094,P0130,ADM,True,2015-01-17
C0094,P0053,COM,True,2015-01-17
C0094,P0136,COM,True,2015-01-17
C0094,P0174,COM,True,2015-01-17
C0094,P0318,COM,True,2015-01-17
C0093,P0213,ADM,False,2015-01-17
C0094,P0506,COM,True,2015-01-17
C0093,P0213,LR,False,2015-01-17
C0093,P0154,LR,False,2015-01-17
C0093,P0136,LR,False,2015-01-17
C0094,P0130,SH,True,2015-01-17
C0093,P0372,COM,False,2015-01-17
C0093,P0508,ADM,False,2015-01-17
C0093,P0213,SH,False,2015-01-17
C0094,P0130,LR,True,2015-01-17
C0093,P0298,LR,False,2015-01-17
C0093,P0508,LR,False,2015-01-17
C0095,P0182,SH,True,2015-02-17
C0095,P0350,SH,True,2015-02-17
C0095,P0182,ADM,True,2015-02-17
C0095,P0135,COM,True,2015-02-17
C0095,P0182,LR,True,2015-02-17
C0096,P0105,ADM,True,2015-02-25
C0096,P0396,COM,True,2015-02-25
C0096,P0410,SH,True,2015-02-25
C0096,P0105,SH,True,2015-02-25
C0096,P0105,LR,True,2015-02-25
C0096,P0184,LR,True,2015-02-25
C0097,P0229,SH,True,2015-02-26
C0097,P0270,COM,True,2015-02-26
C0097,P0305,ADM,True,2015-02-26
C0097,P0229,LR,True,2015-02-26
C0097,P0305,SH,True,2015-02-26
C0098,P0105,SH,True,2015-03-02
C0098,P0229,SH,True,2015-03-02
C0098,P0229,ADM,True,2015-03-02
C0098,P0077,COM,True,2015-03-02
C0098,P0229,LR,True,2015-03-02
C0099,P0410,LR,True,2015-03-03
C0099,P0410,ADM,True,2015-03-03
C0099,P0458,SH,True,2015-03-03
C0099,P0410,SH,True,2015-03-03
C0099,P0062,COM,True,2015-03-03
C0100,P0375,SH,True,2015-03-27
C0100,P0258,ADM,True,2015-03-27
C0100,P0471,COM,True,2015-03-27
C0100,P0258,LR,True,2015-03-27
C0100,P0258,SH,True,2015-03-27
C0101,P0292,LR,True,2015-04-22
C0101,P0476,COM,True,2015-04-22
C0101,P0178,LR,True,2015-04-22
C0101,P0331,COM,True,2015-04-22
C0101,P0178,ADM,True,2015-04-22
C0101,P0331,SH,True,2015-04-22
C0101,P0178,SH,True,2015-04-22
C0102,P0331,SH,True,2015-04-22
C0102,P0349,SH,True,2015-04-22
C0102,P0349,ADM,True,2015-04-22
C0102,P0331,COM,True,2015-04-22
C0102,P0349,LR,True,2015-04-22
C0103,P0162,LR,True,2015-05-15
C0103,P0282,COM,True,2015-05-15
C0103,P0162,SH,True,2015-05-15
C0103,P0201,SH,True,2015-05-15
C0103,P0162,ADM,True,2015-05-15
C0104,P0030,LR,True,2015-06-04
C0104,P0459,LR,True,2015-06-04
C0105,P0453,ADM,False,2015-09-01
C0105,P0204,SH,False,2015-09-01
C0105,P0362,SH,False,2015-09-01
C0105,P0204,ADM,False,2015-09-01
C0105,P0118,COM,False,2015-09-01
C0106,P0405,ADM,True,2015-09-01
C0105,P0235,LR,False,2015-09-01
C0106,P0405,LR,True,2015-09-01
C0106,P0074,LR,True,2015-09-01
C0105,P0204,LR,False,2015-09-01
C0106,P0074,ADM,True,2015-09-01
C0106,P0405,SH,True,2015-09-01
C0106,P0304,SH,True,2015-09-01
C0106,P0054,SH,True,2015-09-01
C0106,P0464,COM,True,2015-09-01
C0105,P0453,LR,False,2015-09-01
C0107,P0043,COM,False,2015-10-21
C0107,P0346,LR,False,2015-10-21
C0107,P0043,SH,False,2015-10-21
C0107,P0346,ADM,False,2015-10-21
C0107,P0346,SH,False,2015-10-21
C0108,P0239,COM,True,2015-11-03
C0108,P0022,ADM,True,2015-11-03
C0108,P0124,SH,True,2015-11-03
C0108,P0022,LR,True,2015-11-03
C0108,P0124,ADM,True,2015-11-03
C0109,P0467,SH,True,2016-02-11
C0109,P0088,LR,True,2016-02-11
C0109,P0088,SH,True,2016-02-11
C0109,P0113,COM,True,2016-02-11
C0109,P0088,ADM,True,2016-02-11
C0130,P0354,SH,True,NaT
C0130,P0445,SH,True,NaT
C0130,P0445,ADM,True,NaT
C0130,P0369,COM,True,NaT
C0130,P0445,LR,True,NaT
