source,target,edge_type,shell,creation_date
C0113,P0455,SH,True,2013-05-21
C0113,P0455,ADM,True,2013-05-21
C0113,P0294,ADM,True,2013-05-21
C0113,P0294,SH,True,2013-05-21
C0114,P0024,SH,False,2013-05-24
C0114,P0429,LR,False,2013-05-24
C0114,P0429,ADM,False,2013-05-24
C0114,P0323,COM,False,2013-05-24
C0114,P0331,LR,False,2013-05-24
C0114,P0429,SH,False,2013-05-24
C0115,P0436,SH,False,2013-06-06
C0115,P0191,LR,False,2013-06-06
C0115,P0204,COM,False,2013-06-06
C0115,P0191,ADM,False,2013-06-06
C0115,P0099,ADM,False,2013-06-06
C0115,P0254,ADM,False,2013-06-06
C0115,P0221,ADM,False,2013-06-06
C0115,P0191,SH,False,2013-06-06
C0115,P0420,ADM,False,2013-06-06
C0116,P0148,COM,False,2013-08-03
C0116,P0008,LR,False,2013-08-03
C0116,P0008,ADM,False,2013-08-03
C0116,P0008,SH,False,2013-08-03
C0116,P0135,SH,False,2013-08-03
C0117,P0180,LR,False,2013-08-15
C0117,P0281,LR,False,2013-08-15
C0117,P0037,SH,False,2013-08-15
C0117,P0037,ADM,False,2013-08-15
C0117,P0329,SH,False,2013-08-15
C0117,P0329,ADM,False,2013-08-15
C0117,P0196,LR,False,2013-08-15
C0118,P0101,LR,True,2013-08-28
C0118,P0333,LR,True,2013-08-28
C0118,P0354,COM,True,2013-08-28
C0118,P0231,SH,True,2013-08-28
C0118,P0231,ADM,True,2013-08-28
C0118,P0251,SH,True,2013-08-28
C0118,P0273,SH,True,2013-08-28
C0118,P0272,ADM,True,2013-08-28
C0118,P0272,SH,True,2013-08-28
C0119,P0450,SH,False,2013-09-12
C0119,P0352,COM,False,2013-09-12
C0119,P0366,SH,False,2013-09-12
C0119,P0450,ADM,False,2013-09-12
C0120,P0160,LR,True,2013-10-04
C0120,P0160,ADM,True,2013-10-04
C0120,P0076,SH,True,2013-10-04
C0120,P0160,SH,True,2013-10-04
C0120,P0041,SH,True,2013-10-04
C0121,P0208,ADM,False,2013-11-25
C0121,P0161,COM,False,2013-11-25
C0121,P0208,LR,False,2013-11-25
C0121,P0208,SH,False,2013-11-25
C0121,P0349,LR,False,2013-11-25
C0121,P0252,LR,False,2013-11-25
C0121,P0215,SH,False,2013-11-25
C0122,P0122,COM,False,2014-05-27
C0122,P0191,ADM,False,2014-05-27
C0122,P0453,ADM,False,2014-05-27
C0122,P0453,SH,False,2014-05-27
C0122,P0031,SH,False,2014-05-27
C0122,P0453,LR,False,2014-05-27
C0123,P0205,SH,False,2015-04-17
C0123,P0064,SH,False,2015-04-17
C0123,P0064,LR,False,2015-04-17
C0134,P0011,LR,False,
C0145,P0088,LR,True,
C0146,P0096,LR,True,
C0136,P0100,LR,True,
C0169,P0198,LR,True,
C0166,P0214,ADM,False,
C0145,P0219,LR,True,
C0143,P0222,LR,True,
C0138,P0262,LR,False,
C0152,P0289,LR,False,
C0145,P0297,ADM,True,
C0155,P0307,LR,True,
C0144,P0336,LR,True,
C0151,P0367,LR,False,
C0146,P0371,LR,True,
C0177,P0384,LR,False,
C0138,P0388,ADM,False,
C0169,P0395,LR,True,
C0127,P0404,LR,True,
